iter	RMSE
1573	0.1152197153
1574	0.1148958291
1575	0.1145984235
1576	0.1143309024
1577	0.1142950859
1578	0.1139477405
1579	0.1138297423
1580	0.1135853363
1581	0.1132707114
1582	0.1131857692
1583	0.1129148344
1584	0.1128206991
1585	0.1127288004
1586	0.1123298093
1587	0.1122105759
1588	0.1119130038
1589	0.111868601
1590	0.1115664635
1591	0.1113517748
1592	0.1112445841
1593	0.1109440655
1594	0.1106552765
1595	0.110374038
1596	0.1101261488
1597	0.1099348858
1598	0.1096828108
1599	0.1095487063
1600	0.1094643521
1601	0.1093700151
1602	0.1093134087
1603	0.1091833431
1604	0.1088534669
1605	0.1085483467
1606	0.1084223653
1607	0.1081150013
1608	0.108078951
1609	0.1080231022
1610	0.1078162936
1611	0.1077784402
1612	0.1074237211
1613	0.1071548694
1614	0.1070304461
1615	0.1068501352
1616	0.1066643679
1617	0.1065657753
1618	0.1061330041
1619	0.1059038567
1620	0.1055428147
1621	0.1052456011
1622	0.1052079214
1623	0.1047984507
1624	0.1047016026
1625	0.1046532736
1626	0.1044301514
1627	0.1042381733
1628	0.1038741729
1629	0.103766441
1630	0.1036925904
1631	0.1035945397
1632	0.1035609139
1633	0.103433746
1634	0.1033441209
1635	0.103193096
1636	0.1031595876
1637	0.1029561927
1638	0.1028516594
1639	0.1025731083
1640	0.1024498217
1641	0.1021924669
1642	0.1019991674
1643	0.1016291375
1644	0.1016003541
1645	0.1014763615
1646	0.1012513103
1647	0.1010524313
1648	0.1007529237
1649	0.1005143372
1650	0.1004052214
1651	0.1002635545
1652	0.1000118168
1653	0.09998406619
1654	0.09970840887
1655	0.09946675908
1656	0.09942275704
1657	0.0992520553
1658	0.09909536741
1659	0.0988069757
1660	0.09873233422
1661	0.09842519647
1662	0.09815897976
1663	0.09798697117
1664	0.09786227256
1665	0.09753429653
1666	0.09728524934
1667	0.09721033764
1668	0.09715516588
1669	0.09687162113
1670	0.09659268367
1671	0.09635074206
1672	0.09605081351
1673	0.09577297397
1674	0.09546438026
1675	0.09533314116
1676	0.09504432688
1677	0.09483573227
1678	0.09456060829
1679	0.09435904716
1680	0.09433512466
1681	0.09430516294
1682	0.09400876837
1683	0.09383957586
1684	0.09373919378
1685	0.09352473129
1686	0.09348918378
1687	0.09346193628
1688	0.09316449408
1689	0.09301829794
1690	0.09274325784
1691	0.09263556807
1692	0.09248737966
1693	0.09231220779
1694	0.09204454892
1695	0.09181654612
1696	0.09166495913
1697	0.09161075165
1698	0.09153508554
1699	0.09135888792
1700	0.09107083632
1701	0.09079998993
1702	0.09051878729
1703	0.09025884328
1704	0.09023337696
1705	0.0899062361
1706	0.08956549927
1707	0.0893971589
1708	0.08921989662
1709	0.08909955823
1710	0.08888434427
1711	0.08873120171
1712	0.08867506048
1713	0.08857452758
1714	0.08823629806
1715	0.08810852894
1716	0.0878678628
1717	0.08766671438
1718	0.08750605038
1719	0.0872369178
1720	0.0871535179
1721	0.08703078875
1722	0.08687354804
1723	0.08664108665
1724	0.08628648103
1725	0.08608605227
1726	0.08591042448
1727	0.08568058396
1728	0.08542895759
1729	0.08522298042
1730	0.08504077224
1731	0.08485014993
1732	0.08481571844
1733	0.08478456627
1734	0.08475812422
1735	0.08456363912
1736	0.08439763394
1737	0.08425176216
1738	0.08410413767
1739	0.08384900126
1740	0.08378510074
1741	0.08373381765
1742	0.0835237225
1743	0.08345973547
1744	0.08318238825
1745	0.08292263138
1746	0.08274849679
1747	0.08271564281
1748	0.08256025336
1749	0.08242741382
1750	0.0823405596
1751	0.08213711505
1752	0.08200979821
1753	0.08192640828
1754	0.08176840784
1755	0.08161397987
1756	0.08159554824
1757	0.08156397546
1758	0.08145904462
1759	0.08142810822
1760	0.08127669888
1761	0.08113218747
1762	0.08094580082
1763	0.08083794523
1764	0.08066744319
1765	0.08057233641
1766	0.08041308616
1767	0.08016475263
1768	0.08014366059
1769	0.07988017534
1770	0.07963524968
1771	0.07960248577
1772	0.07935482207
1773	0.07914543475
1774	0.0788939269
1775	0.07886851029
1776	0.07874914433
1777	0.07850264259
1778	0.07835608316
1779	0.07813945538
1780	0.078039621
1781	0.07784143048
1782	0.07768907062
1783	0.07762468223
1784	0.07748069041
1785	0.07732422958
1786	0.07730221783
1787	0.07705157246
1788	0.07702326767
1789	0.07694676521
1790	0.07692502046
1791	0.07672425717
1792	0.07664057455
1793	0.07651622817
1794	0.07646473753
1795	0.07643474315
1796	0.0764068302
1797	0.07630583692
1798	0.07628214596
1799	0.07604682076
1800	0.07589158523
1801	0.07586950359
1802	0.07567416949
1803	0.07561687479
1804	0.07553102635
1805	0.07550610217
1806	0.07534583442
1807	0.0752027901
1808	0.07502705992
1809	0.07490815577
1810	0.07489503877
1811	0.07486844285
1812	0.07481947512
1813	0.07471498923
1814	0.07452280997
1815	0.0743666706
1816	0.07410219088
1817	0.07391581367
1818	0.0736185703
1819	0.07341502403
1820	0.07319671368
1821	0.07299154977
1822	0.07274723165
1823	0.07268493294
1824	0.07266542275
1825	0.07249427161
1826	0.07244382309
1827	0.07237845745
1828	0.07233382242
1829	0.07216244308
1830	0.07195984155
1831	0.07188999954
1832	0.07171035811
1833	0.07161700389
1834	0.07155912036
1835	0.07135525541
1836	0.07117962242
1837	0.07098260102
1838	0.07095979657
1839	0.0708193847
1840	0.07079597275
1841	0.07061599726
1842	0.07051658643
1843	0.07049183129
1844	0.07046617825
1845	0.07035957249
1846	0.07015011711
1847	0.07003815704
1848	0.06988273837
1849	0.06972458105
1850	0.06965652485
1851	0.06946736037
1852	0.06933970383
1853	0.06929816166
1854	0.06914195441
1855	0.06905301245
1856	0.06893616576
1857	0.06891077848
1858	0.06889063771
1859	0.06871108284
1860	0.0686056615
1861	0.06858323382
1862	0.06844030057
1863	0.06831384862
1864	0.06814660737
1865	0.06799613013
1866	0.06782128236
1867	0.06765440242
1868	0.06745549533
1869	0.06731859134
1870	0.06729855402
1871	0.06712008227
1872	0.06701442939
1873	0.06688995329
1874	0.06673415826
1875	0.06661119798
1876	0.06659068355
1877	0.06644940228
1878	0.06636313007
1879	0.06633555052
1880	0.06625994973
1881	0.06617043565
1882	0.06597941917
1883	0.06593602942
1884	0.06579636932
1885	0.06563763391
1886	0.06546992507
1887	0.06543686506
1888	0.06519944283
1889	0.06515858245
1890	0.06513676599
1891	0.06496742603
1892	0.0648501542
1893	0.06464119155
1894	0.06445114012
1895	0.06442499839
1896	0.06423302928
1897	0.06403938497
1898	0.06383641869
1899	0.06381675527
1900	0.06366032109
1901	0.06357194362
1902	0.06345840111
1903	0.06331369328
1904	0.06326202827
1905	0.06308997584
1906	0.06306791696
1907	0.06305018907
1908	0.0628962651
1909	0.06283396373
1910	0.06274124715
1911	0.0626270741
1912	0.0624603157
1913	0.06243695914
1914	0.06230600967
1915	0.06212945435
1916	0.06198111947
1917	0.06179370911
1918	0.06164410382
1919	0.06146494218
1920	0.06136061047
1921	0.06117446633
1922	0.06110186737
1923	0.06098385414
1924	0.06097019826
1925	0.06085509002
1926	0.06072181145
1927	0.06055440339
1928	0.0605027115
1929	0.06038327273
1930	0.06022936237
1931	0.0601649495
1932	0.06011778667
1933	0.06004043787
1934	0.05991575792
1935	0.05981928914
1936	0.05971181486
1937	0.05968360032
1938	0.05950083537
1939	0.05937775124
1940	0.05923349917
1941	0.05921103808
1942	0.05919125006
1943	0.05905806569
1944	0.05894459358
1945	0.058810846
1946	0.05878760956
1947	0.05867278301
1948	0.05864582072
1949	0.05848195533
1950	0.05845299897
1951	0.05822747541
1952	0.05817606695
1953	0.05814550247
1954	0.05812492296
1955	0.05802976862
1956	0.05799388198
1957	0.05784338162
1958	0.05767244466
1959	0.05752538865
1960	0.05740226453
1961	0.05735678672
1962	0.05725033032
1963	0.05712405965
1964	0.05696893729
1965	0.05695021226
1966	0.05679525199
1967	0.05663329317
1968	0.05661004513
1969	0.0565943481
1970	0.05647713814
1971	0.05631362928
1972	0.0562796707
1973	0.05611585659
1974	0.05608159858
1975	0.05600667784
1976	0.05596043397
1977	0.05584960132
1978	0.05570226606
1979	0.05556025216
1980	0.05545144576
1981	0.05543649283
1982	0.05525614094
1983	0.05523954182
1984	0.05519019468
1985	0.05505750384
1986	0.05504193404
1987	0.05495187776
1988	0.05491083897
1989	0.05488989734
1990	0.05479684683
1991	0.05477198301
1992	0.0546668872
1993	0.05449010892
1994	0.05433333685
1995	0.05422270277
1996	0.05409853285
1997	0.0540072534
1998	0.05387500344
1999	0.05366714056
2000	0.05359986566
2001	0.05347333239
2002	0.05332376796
2003	0.05320755672
2004	0.053037473
2005	0.05295646987
2006	0.05293999664
2007	0.05281355574
2008	0.05268086599
2009	0.052652147
2010	0.05260450072
2011	0.05244326132
2012	0.05232045787
2013	0.052271628
2014	0.05213624647
2015	0.05206984667
2016	0.05205513425
2017	0.05202447575
2018	0.05186389551
2019	0.05171303899
2020	0.05154458539
2021	0.05141330254
2022	0.05128775188
2023	0.05126478358
2024	0.05110965315
2025	0.05096802175
2026	0.05082182897
2027	0.0506601014
2028	0.05055058566
2029	0.05040404242
2030	0.05031972751
2031	0.05021680203
2032	0.05011407928
2033	0.05002515896
2034	0.04992273693
2035	0.04977243404
2036	0.04975961172
2037	0.04967348202
2038	0.04965133749
2039	0.04963309183
2040	0.04947482737
2041	0.0494304263
2042	0.04923383663
2043	0.04917222856
2044	0.04902799768
2045	0.04893548159
2046	0.04883341705
2047	0.04875366511
2048	0.04866678638
2049	0.04857428446
2050	0.04855623009
2051	0.04841051415
2052	0.04832440463
2053	0.04818156685
2054	0.04816408437
2055	0.04804315159
2056	0.04793853798
2057	0.04792380284
2058	0.04784078171
2059	0.04782590583
2060	0.04781608589
2061	0.04776866403
2062	0.04774625075
2063	0.04771378676
2064	0.04770057999
2065	0.04760933917
2066	0.0474619755
2067	0.04735770774
2068	0.04724359232
2069	0.04714792483
2070	0.04713561549
2071	0.04703859909
2072	0.04701092535
2073	0.04699669155
2074	0.04695329158
2075	0.04688192802
2076	0.04678484136
2077	0.04671905349
2078	0.04658450105
2079	0.04655785283
2080	0.0464444656
2081	0.04633440141
2082	0.04625666857
2083	0.04624324488
2084	0.04622007593
2085	0.04620630044
2086	0.04607560657
2087	0.04606294047
2088	0.04602573759
2089	0.04589867063
2090	0.04583933251
2091	0.04573790083
2092	0.0456626722
2093	0.0456474574
2094	0.04552559104
2095	0.04549795461
2096	0.04548587116
2097	0.04547271598
2098	0.04533444854
2099	0.04530408837
2100	0.04522498315
2101	0.0451463224
2102	0.04513286943
2103	0.04509754753
2104	0.04508039748
2105	0.04503783982
2106	0.04502628769
2107	0.04493718639
2108	0.04480594614
2109	0.04479602754
2110	0.04471551414
2111	0.04460893134
2112	0.04451119876
2113	0.04450107931
2114	0.04448701641
2115	0.04439686025
2116	0.04438248028
2117	0.04437005072
2118	0.04423133572
2119	0.04417864115
2120	0.04407983602
2121	0.04404167969
2122	0.04394728643
2123	0.04380347682
2124	0.04371147591
2125	0.04362704759
2126	0.04351834478
2127	0.04350492721
2128	0.04341286517
2129	0.04336878706
2130	0.04335405642
2131	0.04328144319
2132	0.04324491387
2133	0.04323636953
2134	0.04318226753
2135	0.0430750209
2136	0.04295158186
2137	0.04286743246
2138	0.04276427826
2139	0.04268375494
2140	0.04260683507
2141	0.04251658689
2142	0.04241447135
2143	0.04238822595
2144	0.04228554334
2145	0.0421600143
2146	0.04206644343
2147	0.04201300662
2148	0.04195108195
2149	0.04183286821
2150	0.04176354768
2151	0.04168760478
2152	0.04162859345
2153	0.04160881129
2154	0.04158220278
2155	0.04155656847
2156	0.04147115919
2157	0.04136182017
2158	0.04129282689
2159	0.04116270218
2160	0.04108936466
2161	0.04106449405
2162	0.04100363917
2163	0.04091824112
2164	0.04082226455
2165	0.04073182565
2166	0.04062587406
2167	0.0405200489
2168	0.04043212437
2169	0.04042050251
2170	0.04028687502
2171	0.04018481628
2172	0.04016420687
2173	0.04005928105
2174	0.03991284908
2175	0.03980582237
2176	0.03977771502
2177	0.03975628958
2178	0.0396590602
2179	0.03962750033
2180	0.03951044608
2181	0.03940847877
2182	0.03931711141
2183	0.03929753254
2184	0.03927065827
2185	0.03924478225
2186	0.03915046012
2187	0.03914033709
2188	0.03911784244
2189	0.03905375233
2190	0.03897676123
2191	0.03891479178
2192	0.03883013009
2193	0.03871135816
2194	0.0386693403
2195	0.03860444934
2196	0.03857257127
2197	0.03856292235
2198	0.03849977272
2199	0.03836138249
2200	0.0382926471
2201	0.03821443151
2202	0.03820369024
2203	0.03819385582
2204	0.03817919999
2205	0.0381022955
2206	0.03799841212
2207	0.03798315581
2208	0.03790608084
2209	0.0378357835
2210	0.03771925349
2211	0.0376124931
2212	0.03751721148
2213	0.03749229221
2214	0.03741551433
2215	0.03731509336
2216	0.03730547823
2217	0.03722248316
2218	0.03710928282
2219	0.03702014334
2220	0.0369591784
2221	0.03687504583
2222	0.03685164508
2223	0.03674952824
2224	0.03672383008
2225	0.0366547836
2226	0.03664535053
2227	0.03655972394
2228	0.03646903557
2229	0.03645928931
2230	0.03642920249
2231	0.03641593738
2232	0.03628961316
2233	0.03619145736
2234	0.03610031356
2235	0.03601568644
2236	0.03595358676
2237	0.03587712893
2238	0.0358244346
2239	0.03572940497
2240	0.03569161426
2241	0.03555256434
2242	0.03547342036
2243	0.0353514612
2244	0.03534055052
2245	0.03525619657
2246	0.03517930947
2247	0.03509080332
2248	0.03506551862
2249	0.03502190563
2250	0.03493739812
2251	0.03484102256
2252	0.03481620162
2253	0.03477757411
2254	0.03466804448
2255	0.03465852792
2256	0.03457027063
2257	0.03456083633
2258	0.03448486859
2259	0.03440670001
2260	0.03431525556
2261	0.03426342189
2262	0.03424983113
2263	0.03417259793
2264	0.0341133094
2265	0.03401326939
2266	0.03391351719
2267	0.03383984636
2268	0.03378150192
2269	0.03367195309
2270	0.03364534993
2271	0.03354312539
2272	0.03349801557
2273	0.03348924679
2274	0.03338960401
2275	0.03332355426
2276	0.03328840057
2277	0.0332647453
2278	0.03322605628
2279	0.03312043858
2280	0.03308910194
2281	0.03300814331
2282	0.03300205634
2283	0.03294128487
2284	0.03282994813
2285	0.03282259114
2286	0.03274751331
2287	0.0327112795
2288	0.03269955324
2289	0.03268001077
2290	0.03267220126
2291	0.03259874949
2292	0.03255117642
2293	0.0324742798
2294	0.03239978562
2295	0.0323237309
2296	0.03224345802
2297	0.03212939071
2298	0.03212106107
2299	0.03205169277
2300	0.03196857275
2301	0.03189731618
2302	0.03184093858
2303	0.03183210092
2304	0.03179682636
2305	0.03170537863
2306	0.03165851564
2307	0.03163999809
2308	0.03163263817
2309	0.03161628735
2310	0.03154536586
2311	0.03149041549
2312	0.03141941171
2313	0.03134098231
2314	0.0312685207
2315	0.03123711804
2316	0.03117203607
2317	0.03109924187
2318	0.0310395951
2319	0.0309564018
2320	0.03090902908
2321	0.03088231569
2322	0.03081289106
2323	0.03072172953
2324	0.03065404045
2325	0.0305800612
2326	0.03052103911
2327	0.03042484157
2328	0.03033640584
2329	0.0302871815
2330	0.03026411128
2331	0.03018123031
2332	0.03010951687
2333	0.03002051961
2334	0.02995533134
2335	0.02990365807
2336	0.02983765415
2337	0.02973952522
2338	0.02973306706
2339	0.02970264344
2340	0.02963223563
2341	0.02955599855
2342	0.02954690256
2343	0.02953496838
2344	0.02949836706
2345	0.02948816291
2346	0.02947863966
2347	0.02940266403
2348	0.02933530583
2349	0.02924244599
2350	0.02914984328
2351	0.02909367312
2352	0.02899823811
2353	0.02892358764
2354	0.02883625572
2355	0.02878430084
2356	0.02877091824
2357	0.02871698814
2358	0.02865414627
2359	0.02856163412
2360	0.02855323583
2361	0.02851255085
2362	0.02841751953
2363	0.02835890261
2364	0.02829517385
2365	0.0282436734
2366	0.02817380373
2367	0.02808407246
2368	0.02807245449
2369	0.0280099037
2370	0.02790485175
2371	0.02780683199
2372	0.02774198266
2373	0.02770355377
2374	0.02767456326
2375	0.02760413682
2376	0.0275957786
2377	0.02758898606
2378	0.02749890156
2379	0.02739256832
2380	0.02733624608
2381	0.02729725671
2382	0.0272264987
2383	0.02719258362
2384	0.0271325404
2385	0.02708623635
2386	0.02705283443
2387	0.02700170488
2388	0.02698196454
2389	0.02690504236
2390	0.02683087591
2391	0.02682354734
2392	0.02674365111
2393	0.02668268214
2394	0.0266627129
2395	0.02661392298
2396	0.02656719829
2397	0.02651496466
2398	0.02645493459
2399	0.02638500555
2400	0.02629474224
2401	0.02625639478
2402	0.02622146117
2403	0.02616865963
2404	0.02611105113
2405	0.02606441827
2406	0.02601930371
2407	0.02598196331
2408	0.02593409715
2409	0.0258829541
2410	0.02581831741
2411	0.02575324738
2412	0.0257272144
2413	0.02570820532
2414	0.02568917369
2415	0.02562064961
2416	0.02559924006
2417	0.0255530277
2418	0.02551868352
2419	0.02549737986
2420	0.02549154442
2421	0.02543222578
2422	0.02541385321
2423	0.02536236962
2424	0.02530276617
2425	0.02525295422
2426	0.0252481821
2427	0.02520660208
2428	0.02518645372
2429	0.02514364112
2430	0.02512838803
2431	0.02510504707
2432	0.02504593901
2433	0.02503883644
2434	0.02503132741
2435	0.02502321278
2436	0.0249560307
2437	0.02494747345
2438	0.02493738559
2439	0.0249152969
2440	0.02490305014
2441	0.02489704029
2442	0.02489122768
2443	0.02488448925
2444	0.02487006046
2445	0.02480306625
2446	0.02473104425
2447	0.02468281748
2448	0.02466066874
2449	0.02465267413
2450	0.02456564634
2451	0.02450409259
2452	0.02445372275
2453	0.0243825326
2454	0.02433493395
2455	0.02424496894
2456	0.0241915029
2457	0.0241777616
2458	0.02412885667
2459	0.02412045098
2460	0.02411533553
2461	0.02410894036
2462	0.02405127232
2463	0.02401304729
2464	0.02396516793
2465	0.02395860425
2466	0.02394743539
2467	0.02390210357
2468	0.02382952011
2469	0.02382128114
2470	0.0237477689
2471	0.02373689654
2472	0.02367788506
2473	0.02362887542
2474	0.02356964823
2475	0.0235594663
2476	0.02353708028
2477	0.02346118427
2478	0.02341643243
2479	0.02335437743
2480	0.02329551228
2481	0.0232490895
2482	0.02319722829
2483	0.023164371
2484	0.02310117293
2485	0.02302007394
2486	0.02297868182
2487	0.02295906609
2488	0.02289267672
2489	0.02286134928
2490	0.02282048131
2491	0.02275010941
2492	0.02270205558
2493	0.0226671069
2494	0.02263811848
2495	0.02262776164
2496	0.02258816665
2497	0.02257917025
2498	0.02253492298
2499	0.02245737686
2500	0.02240435835
2501	0.02239299686
2502	0.02232799683
2503	0.0223149071
2504	0.02228907864
2505	0.02225473151
2506	0.02223077991
2507	0.02222082454
2508	0.02221072672
2509	0.02216315933
2510	0.02214695524
2511	0.02210688268
2512	0.02205952711
2513	0.02205126089
2514	0.0220461507
2515	0.02202072285
2516	0.02196374217
2517	0.02195049493
2518	0.02189035849
2519	0.02185901598
2520	0.02180441534
2521	0.02175485344
2522	0.02166797011
2523	0.0216566291
2524	0.02161256942
2525	0.02154621121
2526	0.02150069164
2527	0.02149212121
2528	0.02148579782
2529	0.02144323988
2530	0.02138945555
2531	0.02133939348
2532	0.02130725037
2533	0.02125241969
2534	0.02118902612
2535	0.02118195639
2536	0.02112798961
2537	0.02109140257
2538	0.02105064322
2539	0.02100255766
2540	0.02099504733
2541	0.02097031843
2542	0.02091292842
2543	0.02087280831
2544	0.02081987726
2545	0.02075081119
2546	0.02068938615
2547	0.02063717756
2548	0.02060439866
2549	0.02053779808
2550	0.02050657754
2551	0.02046285121
2552	0.02041020846
2553	0.02036861586
2554	0.02031732775
2555	0.02030144661
2556	0.0202950524
2557	0.02024668974
2558	0.02021882593
2559	0.02019544089
2560	0.02018672204
2561	0.02018175766
2562	0.0201493242
2563	0.02012506871
2564	0.02011437483
2565	0.02006658788
2566	0.02003577219
2567	0.02001125054
2568	0.01999177661
2569	0.01997433744
2570	0.01995623641
2571	0.01994017403
2572	0.01989651855
2573	0.01985241687
2574	0.0198098068
2575	0.0197860429
2576	0.01977912384
2577	0.0197121977
2578	0.0197048428
2579	0.01969385364
2580	0.01967966384
2581	0.01967204125
2582	0.01962545462
2583	0.01958923615
2584	0.01957413526
2585	0.01952539382
2586	0.0195202936
2587	0.01949449437
2588	0.01946063448
2589	0.0194108232
2590	0.01939963775
2591	0.01935010288
2592	0.019335984
2593	0.01928262966
2594	0.01927427268
2595	0.01923263653
2596	0.01922359325
2597	0.01918231696
2598	0.01914661452
2599	0.01913413102
2600	0.01906962551
2601	0.01901988767
2602	0.01901057603
2603	0.01900213231
2604	0.01895492661
2605	0.01894965667
2606	0.01894181793
2607	0.01890572515
2608	0.01886406733
2609	0.01885333598
2610	0.0188073583
2611	0.01876198422
2612	0.01875759826
2613	0.01871775175
2614	0.01866095232
2615	0.01862643424
2616	0.01858634716
2617	0.01854811039
2618	0.01850250789
2619	0.01849170815
2620	0.01841563958
2621	0.01836084341
2622	0.01832504845
2623	0.01831732754
2624	0.01831216745
2625	0.01826852337
2626	0.01826206541
2627	0.01823565163
2628	0.01819582466
2629	0.01814435608
2630	0.01808720115
2631	0.01807576325
2632	0.01803944432
2633	0.01803585279
2634	0.01801250227
2635	0.01796718501
2636	0.01790453314
2637	0.01787381606
2638	0.01786110607
2639	0.0178460227
2640	0.01784153222
2641	0.01783052784
2642	0.0177862428
2643	0.0177597389
2644	0.01775303691
2645	0.01771996913
2646	0.01768304127
2647	0.01767873142
2648	0.0176386559
2649	0.01758113899
2650	0.01757465375
2651	0.0175399276
2652	0.0174948237
2653	0.01745141279
2654	0.01742114081
2655	0.01736613178
2656	0.01736154573
2657	0.01735437046
2658	0.0173484921
2659	0.01733657847
2660	0.01732659544
2661	0.01727001611
2662	0.01725979982
2663	0.01722295526
2664	0.01721729172
2665	0.01721219279
2666	0.01718625435
2667	0.01717972124
2668	0.01712822383
2669	0.01708971435
2670	0.01705072187
2671	0.01704438395
2672	0.0170400826
2673	0.01699924277
2674	0.01698668958
2675	0.01698016089
2676	0.01695474059
2677	0.01691388069
2678	0.01688595146
2679	0.01687734259
2680	0.01683995693
2681	0.01681147695
2682	0.01677560623
2683	0.01674642543
2684	0.0167073841
2685	0.01666868529
2686	0.01663107366
2687	0.01662604893
2688	0.01658739096
2689	0.0165469014
2690	0.01652995789
2691	0.01651889687
2692	0.01647619167
2693	0.01642461304
2694	0.01640125402
2695	0.01635785386
2696	0.01632741924
2697	0.01631280386
2698	0.01626805517
2699	0.01623509731
2700	0.01618994862
2701	0.01615842968
2702	0.0161149823
2703	0.01608279613
2704	0.01604351236
2705	0.01604049279
2706	0.01599888357
2707	0.0159448646
2708	0.01590044648
2709	0.01588252328
2710	0.01585431467
2711	0.01584995511
2712	0.01581799417
2713	0.01577108335
2714	0.01575034386
2715	0.01573795391
2716	0.0157334456
2717	0.01572923408
2718	0.01569343075
2719	0.01564856875
2720	0.01562199377
2721	0.01559346529
2722	0.01554106471
2723	0.01550676472
2724	0.01547435934
2725	0.01543899493
2726	0.01541589472
2727	0.01541124573
2728	0.01538010064
2729	0.0153520254
2730	0.01532504717
2731	0.01529265584
2732	0.01528139977
2733	0.0152771217
2734	0.01524859135
2735	0.01524513025
2736	0.0152179723
2737	0.01516551567
2738	0.01513939577
2739	0.01512021891
2740	0.01508980374
2741	0.01505468898
2742	0.01501896299
2743	0.01498202049
2744	0.01494579435
2745	0.01492023386
2746	0.01489059168
2747	0.0148874748
2748	0.01485028329
2749	0.01484147767
2750	0.01480089081
2751	0.01476930356
2752	0.01476463578
2753	0.01475973928
2754	0.01472565288
2755	0.0147151396
2756	0.0147046747
2757	0.01467986757
2758	0.01464327762
2759	0.01464063128
2760	0.0146086403
2761	0.01457561336
2762	0.01454490624
2763	0.01453226659
2764	0.01450445102
2765	0.01447478765
2766	0.01445280402
2767	0.01443791494
2768	0.01440720747
2769	0.01437701813
2770	0.0143448712
2771	0.01431526093
2772	0.01427779135
2773	0.01426990288
2774	0.01425104841
2775	0.0142327699
2776	0.01419683614
2777	0.01418723048
2778	0.01414004875
2779	0.01410829965
2780	0.01406308268
2781	0.01405486631
2782	0.01401286648
2783	0.01398673485
2784	0.01395653466
2785	0.01393304377
2786	0.01391993354
2787	0.01391549781
2788	0.01387596217
2789	0.01385461423
2790	0.01382659443
2791	0.01379038499
2792	0.01375681976
2793	0.0137422144
2794	0.01371193493
2795	0.01370769019
2796	0.01368122551
2797	0.01365623761
2798	0.01364100445
2799	0.0136310553
2800	0.01360815473
2801	0.01359457709
2802	0.0135694313
2803	0.01356647894
2804	0.01354659834
2805	0.01351474724
2806	0.01350877599
2807	0.01347972994
2808	0.01347468222
2809	0.01345769408
2810	0.01343272991
2811	0.01339539135
2812	0.01336156637
2813	0.01334996858
2814	0.01333714844
2815	0.01331622692
2816	0.01327843249
2817	0.01325397821
2818	0.01322588367
2819	0.01321363178
2820	0.01317348243
2821	0.0131370699
2822	0.01312796952
2823	0.01309570519
2824	0.01308612559
2825	0.01305968756
2826	0.01302106443
2827	0.01298875794
2828	0.01298554205
2829	0.01295426455
2830	0.01294930265
2831	0.01294440842
2832	0.01290586211
2833	0.01288322253
2834	0.01285266069
2835	0.01284860992
2836	0.01284015638
2837	0.01282835672
2838	0.01280097811
2839	0.01277050827
2840	0.01275472693
2841	0.01273166656
2842	0.01269385766
2843	0.01265837887
2844	0.0126290871
2845	0.01262039007
2846	0.01261687671
2847	0.01261370646
2848	0.01257884796
2849	0.01257061697
2850	0.01254405908
2851	0.01251142304
2852	0.01250721158
2853	0.01248518104
2854	0.01245999834
2855	0.01244261037
2856	0.01241034632
2857	0.01238139617
2858	0.01234859785
2859	0.01233170211
2860	0.01230526388
2861	0.01229828026
2862	0.01229539083
2863	0.01229197864
2864	0.0122674431
2865	0.01224768455
2866	0.01222045548
2867	0.01221442817
2868	0.01221059142
2869	0.01218358268
2870	0.01216224443
2871	0.0121596005
2872	0.01215004128
2873	0.01211536233
2874	0.01210896785
2875	0.01208316933
2876	0.0120667384
2877	0.01204791402
2878	0.01202042122
2879	0.01199555068
2880	0.01196184753
2881	0.01195829191
2882	0.01193476158
2883	0.01192421334
2884	0.01190918313
2885	0.01188516181
2886	0.0118625723
2887	0.01184790847
2888	0.01182070186
2889	0.01179101754
2890	0.01176525183
2891	0.01175993784
2892	0.01174219168
2893	0.01170464921
2894	0.01168333732
2895	0.01168050023
2896	0.01166596466
2897	0.01163318206
2898	0.01160308551
2899	0.01158117287
2900	0.01155527379
2901	0.0115402979
2902	0.01150035211
2903	0.01146865386
2904	0.01144025464
2905	0.01143232016
2906	0.01140282324
2907	0.01139959782
2908	0.01137220839
2909	0.01135346542
2910	0.01132385483
2911	0.01130718988
2912	0.01127585543
2913	0.01124857182
2914	0.01122292948
2915	0.01119264038
2916	0.01115144992
2917	0.01112733193
2918	0.01109865879
2919	0.01109456182
2920	0.01107214398
2921	0.01103969938
2922	0.01100402325
2923	0.01099238843
2924	0.01096927487
2925	0.0109327951
2926	0.01089784026
2927	0.01088209866
2928	0.01086239136
2929	0.01084191131
2930	0.01081744526
2931	0.01079685995
2932	0.01077925315
2933	0.01075048314
2934	0.0107314877
2935	0.01070148436
2936	0.01068440498
2937	0.01066400824
2938	0.01064751341
2939	0.01064433202
2940	0.01064000506
2941	0.01061844812
2942	0.01058013623
2943	0.01056734868
2944	0.01055790362
2945	0.01054278573
2946	0.01051386947
2947	0.01049193945
2948	0.01047739569
2949	0.01045174213
2950	0.01042854446
2951	0.0103924227
2952	0.01038302616
2953	0.01037967383
2954	0.01036793761
2955	0.01033764664
2956	0.01031783552
2957	0.01031175411
2958	0.01030679317
2959	0.01027798659
2960	0.01024264947
2961	0.01022956855
2962	0.01020960011
2963	0.01017741935
2964	0.01015533751
2965	0.01012506459
2966	0.0101218446
2967	0.01011934054
2968	0.01010118769
2969	0.01008518386
2970	0.01006909107
2971	0.01006001262
2972	0.01003104704
